candidateID;vote;stateFips;countyFips;progressReporting;progressTotal;electors;holdingParty;party;ballotOrder;fullName;incumbent;aggregable;tot_county_votes;votePct
22207;56;13;13025;3;3;16.0;gop;lib;3.0;Jo Jorgensen;False;True;7746;0.72
21510;2790;13;13027;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;7100;39.3
20740;4260;13;13027;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;7100;60.0
22207;50;13;13027;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;7100;0.7
21510;6739;13;13029;10;10;16.0;gop;dem;2.0;Joe Biden;False;False;21340;31.58
20740;14244;13;13029;10;10;16.0;gop;gop;1.0;Donald Trump;True;False;21340;66.75
22207;357;13;13029;10;10;16.0;gop;lib;3.0;Jo Jorgensen;False;True;21340;1.67
21510;11243;13;13031;16;16;16.0;gop;dem;2.0;Joe Biden;False;False;30084;37.37
20740;18386;13;13031;16;16;16.0;gop;gop;1.0;Donald Trump;True;False;30084;61.12
22207;455;13;13031;16;16;16.0;gop;lib;3.0;Jo Jorgensen;False;True;30084;1.51
21510;5209;13;13033;16;16;16.0;gop;dem;2.0;Joe Biden;False;False;10684;48.76
20740;5400;13;13033;16;16;16.0;gop;gop;1.0;Donald Trump;True;False;10684;50.54
22207;75;13;13033;16;16;16.0;gop;lib;3.0;Jo Jorgensen;False;True;10684;0.7
21510;3274;13;13035;1;1;16.0;gop;dem;2.0;Joe Biden;False;False;11771;27.81
20740;8406;13;13035;1;1;16.0;gop;gop;1.0;Donald Trump;True;False;11771;71.41
22207;91;13;13035;1;1;16.0;gop;lib;3.0;Jo Jorgensen;False;True;11771;0.77
21510;1260;13;13037;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;2194;57.43
20740;923;13;13037;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;2194;42.07
22207;11;13;13037;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;2194;0.5
21510;7967;13;13039;14;14;16.0;gop;dem;2.0;Joe Biden;False;False;23688;33.63
20740;15251;13;13039;14;14;16.0;gop;gop;1.0;Donald Trump;True;False;23688;64.38
22207;470;13;13039;14;14;16.0;gop;lib;3.0;Jo Jorgensen;False;True;23688;1.98
21510;1269;13;13043;1;1;16.0;gop;dem;2.0;Joe Biden;False;False;4431;28.64
20740;3133;13;13043;1;1;16.0;gop;gop;1.0;Donald Trump;True;False;4431;70.71
22207;29;13;13043;1;1;16.0;gop;lib;3.0;Jo Jorgensen;False;True;4431;0.65
21510;16238;13;13045;28;28;16.0;gop;dem;2.0;Joe Biden;False;False;54474;29.81
20740;37476;13;13045;28;28;16.0;gop;gop;1.0;Donald Trump;True;False;54474;68.8
22207;760;13;13045;28;28;16.0;gop;lib;3.0;Jo Jorgensen;False;True;54474;1.4
21510;6932;13;13047;11;11;16.0;gop;dem;2.0;Joe Biden;False;False;32593;21.27
20740;25167;13;13047;11;11;16.0;gop;gop;1.0;Donald Trump;True;False;32593;77.22
22207;494;13;13047;11;11;16.0;gop;lib;3.0;Jo Jorgensen;False;True;32593;1.52
21510;1103;13;13049;8;8;16.0;gop;dem;2.0;Joe Biden;False;False;4566;24.16
20740;3419;13;13049;8;8;16.0;gop;gop;1.0;Donald Trump;True;False;4566;74.88
22207;44;13;13049;8;8;16.0;gop;lib;3.0;Jo Jorgensen;False;True;4566;0.96
21510;78254;13;13051;92;92;16.0;gop;dem;2.0;Joe Biden;False;False;133420;58.65
20740;53237;13;13051;92;92;16.0;gop;gop;1.0;Donald Trump;True;False;133420;39.9
22207;1929;13;13051;92;92;16.0;gop;lib;3.0;Jo Jorgensen;False;True;133420;1.45
21510;667;13;13053;1;1;16.0;gop;dem;2.0;Joe Biden;False;False;1582;42.16
20740;880;13;13053;1;1;16.0;gop;gop;1.0;Donald Trump;True;False;1582;55.63
22207;35;13;13053;1;1;16.0;gop;lib;3.0;Jo Jorgensen;False;True;1582;2.21
21510;1854;13;13055;13;13;16.0;gop;dem;2.0;Joe Biden;False;False;10050;18.45
20740;8064;13;13055;13;13;16.0;gop;gop;1.0;Donald Trump;True;False;10050;80.24
22207;132;13;13055;13;13;16.0;gop;lib;3.0;Jo Jorgensen;False;True;10050;1.31
21510;42794;13;13057;42;42;16.0;gop;dem;2.0;Joe Biden;False;False;144830;29.55
20740;99587;13;13057;42;42;16.0;gop;gop;1.0;Donald Trump;True;False;144830;68.76
22207;2449;13;13057;42;42;16.0;gop;lib;3.0;Jo Jorgensen;False;True;144830;1.69
21510;36048;13;13059;24;24;16.0;gop;dem;2.0;Joe Biden;False;False;51333;70.22
20740;14446;13;13059;24;24;16.0;gop;gop;1.0;Donald Trump;True;False;51333;28.14
22207;839;13;13059;24;24;16.0;gop;lib;3.0;Jo Jorgensen;False;True;51333;1.63
21510;790;13;13061;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;1434;55.09
20740;637;13;13061;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;1434;44.42
22207;7;13;13061;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;1434;0.49
21510;95476;13;13063;65;65;16.0;gop;dem;2.0;Joe Biden;False;False;112344;84.99
20740;15813;13;13063;65;65;16.0;gop;gop;1.0;Donald Trump;True;False;112344;14.08
22207;1055;13;13063;65;65;16.0;gop;lib;3.0;Jo Jorgensen;False;True;112344;0.94
21510;747;13;13065;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;2864;26.08
20740;2105;13;13065;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;2864;73.5
22207;12;13;13065;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;2864;0.42
21510;221846;13;13067;145;145;16.0;gop;dem;2.0;Joe Biden;False;False;393746;56.34
20740;165459;13;13067;145;145;16.0;gop;gop;1.0;Donald Trump;True;False;393746;42.02
22207;6441;13;13067;145;145;16.0;gop;lib;3.0;Jo Jorgensen;False;True;393746;1.64
21510;4511;13;13069;6;6;16.0;gop;dem;2.0;Joe Biden;False;False;15214;29.65
20740;10578;13;13069;6;6;16.0;gop;gop;1.0;Donald Trump;True;False;15214;69.53
22207;125;13;13069;6;6;16.0;gop;lib;3.0;Jo Jorgensen;False;True;15214;0.82
21510;4187;13;13071;19;19;16.0;gop;dem;2.0;Joe Biden;False;False;16083;26.03
20740;11777;13;13071;19;19;16.0;gop;gop;1.0;Donald Trump;True;False;16083;73.23
22207;119;13;13071;19;19;16.0;gop;lib;3.0;Jo Jorgensen;False;True;16083;0.74
21510;29236;13;13073;47;47;16.0;gop;dem;2.0;Joe Biden;False;False;80579;36.28
20740;50013;13;13073;47;47;16.0;gop;gop;1.0;Donald Trump;True;False;80579;62.07
22207;1330;13;13073;47;47;16.0;gop;lib;3.0;Jo Jorgensen;False;True;80579;1.65
21510;2059;13;13075;8;8;16.0;gop;dem;2.0;Joe Biden;False;False;7035;29.27
20740;4900;13;13075;8;8;16.0;gop;gop;1.0;Donald Trump;True;False;7035;69.65
22207;76;13;13075;8;8;16.0;gop;lib;3.0;Jo Jorgensen;False;True;7035;1.08
21510;24210;13;13077;26;26;16.0;gop;dem;2.0;Joe Biden;False;False;76799;31.52
20740;51501;13;13077;26;26;16.0;gop;gop;1.0;Donald Trump;True;False;76799;67.06
22207;1088;13;13077;26;26;16.0;gop;lib;3.0;Jo Jorgensen;False;True;76799;1.42
21510;1615;13;13079;6;6;16.0;gop;dem;2.0;Joe Biden;False;False;6102;26.47
20740;4428;13;13079;6;6;16.0;gop;gop;1.0;Donald Trump;True;False;6102;72.57
22207;59;13;13079;6;6;16.0;gop;lib;3.0;Jo Jorgensen;False;True;6102;0.97
21510;2986;13;13081;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;8039;37.14
20740;4987;13;13081;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;8039;62.04
22207;66;13;13081;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;8039;0.82
21510;1261;13;13083;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;7434;16.96
20740;6066;13;13083;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;7434;81.6
22207;107;13;13083;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;7434;1.44
21510;2486;13;13085;3;3;16.0;gop;dem;2.0;Joe Biden;False;False;16081;15.46
20740;13398;13;13085;3;3;16.0;gop;gop;1.0;Donald Trump;True;False;16081;83.32
22207;197;13;13085;3;3;16.0;gop;lib;3.0;Jo Jorgensen;False;True;16081;1.23
21510;4780;13;13087;9;9;16.0;gop;dem;2.0;Joe Biden;False;False;11627;41.11
20740;6758;13;13087;9;9;16.0;gop;gop;1.0;Donald Trump;True;False;11627;58.12
22207;89;13;13087;9;9;16.0;gop;lib;3.0;Jo Jorgensen;False;True;11627;0.77
21510;308227;13;13089;191;191;16.0;gop;dem;2.0;Joe Biden;False;False;370804;83.12
20740;58373;13;13089;191;191;16.0;gop;gop;1.0;Donald Trump;True;False;370804;15.74
22207;4204;13;13089;191;191;16.0;gop;lib;3.0;Jo Jorgensen;False;True;370804;1.13
21510;2171;13;13091;16;16;16.0;gop;dem;2.0;Joe Biden;False;False;8070;26.9
20740;5843;13;13091;16;16;16.0;gop;gop;1.0;Donald Trump;True;False;8070;72.4
22207;56;13;13091;16;16;16.0;gop;lib;3.0;Jo Jorgensen;False;True;8070;0.69
21510;1911;13;13093;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;4105;46.55
20740;2159;13;13093;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;4105;52.59
22207;35;13;13093;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;4105;0.85
21510;24577;13;13095;28;28;16.0;gop;dem;2.0;Joe Biden;False;False;35311;69.6
20740;10454;13;13095;28;28;16.0;gop;gop;1.0;Donald Trump;True;False;35311;29.61
22207;280;13;13095;28;28;16.0;gop;lib;3.0;Jo Jorgensen;False;True;35311;0.79
21510;42809;13;13097;25;25;16.0;gop;dem;2.0;Joe Biden;False;False;69097;61.95
20740;25451;13;13097;25;25;16.0;gop;gop;1.0;Donald Trump;True;False;69097;36.83
22207;837;13;13097;25;25;16.0;gop;lib;3.0;Jo Jorgensen;False;True;69097;1.21
21510;2437;13;13099;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;5187;46.98
20740;2722;13;13099;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;5187;52.48
22207;28;13;13099;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;5187;0.54
21510;167;13;13101;1;1;16.0;gop;dem;2.0;Joe Biden;False;False;1441;11.59
20740;1256;13;13101;1;1;16.0;gop;gop;1.0;Donald Trump;True;False;1441;87.16
22207;18;13;13101;1;1;16.0;gop;lib;3.0;Jo Jorgensen;False;True;1441;1.25
21510;7720;13;13103;17;17;16.0;gop;dem;2.0;Joe Biden;False;False;31570;24.45
20740;23358;13;13103;17;17;16.0;gop;gop;1.0;Donald Trump;True;False;31570;73.99
22207;492;13;13103;17;17;16.0;gop;lib;3.0;Jo Jorgensen;False;True;31570;1.56
21510;2879;13;13105;11;11;16.0;gop;dem;2.0;Joe Biden;False;False;9171;31.39
20740;6226;13;13105;11;11;16.0;gop;gop;1.0;Donald Trump;True;False;9171;67.89
22207;66;13;13105;11;11;16.0;gop;lib;3.0;Jo Jorgensen;False;True;9171;0.72
21510;2884;13;13107;11;11;16.0;gop;dem;2.0;Joe Biden;False;False;9501;30.35
20740;6551;13;13107;11;11;16.0;gop;gop;1.0;Donald Trump;True;False;9501;68.95
22207;66;13;13107;11;11;16.0;gop;lib;3.0;Jo Jorgensen;False;True;9501;0.69
21510;1324;13;13109;1;1;16.0;gop;dem;2.0;Joe Biden;False;False;4247;31.17
20740;2888;13;13109;1;1;16.0;gop;gop;1.0;Donald Trump;True;False;4247;68.0
22207;35;13;13109;1;1;16.0;gop;lib;3.0;Jo Jorgensen;False;True;4247;0.82
21510;2571;13;13111;12;12;16.0;gop;dem;2.0;Joe Biden;False;False;14850;17.31
20740;12169;13;13111;12;12;16.0;gop;gop;1.0;Donald Trump;True;False;14850;81.95
22207;110;13;13111;12;12;16.0;gop;lib;3.0;Jo Jorgensen;False;True;14850;0.74
21510;33065;13;13113;36;36;16.0;gop;dem;2.0;Joe Biden;False;False;71993;45.93
20740;37952;13;13113;36;36;16.0;gop;gop;1.0;Donald Trump;True;False;71993;52.72
22207;976;13;13113;36;36;16.0;gop;lib;3.0;Jo Jorgensen;False;True;71993;1.36
21510;12008;13;13115;25;25;16.0;gop;dem;2.0;Joe Biden;False;False;41648;28.83
20740;29123;13;13115;25;25;16.0;gop;gop;1.0;Donald Trump;True;False;41648;69.93
22207;517;13;13115;25;25;16.0;gop;lib;3.0;Jo Jorgensen;False;True;41648;1.24
21510;42203;13;13117;20;20;16.0;gop;dem;2.0;Joe Biden;False;False;129305;32.64
20740;85122;13;13117;20;20;16.0;gop;gop;1.0;Donald Trump;True;False;129305;65.83
22207;1980;13;13117;20;20;16.0;gop;lib;3.0;Jo Jorgensen;False;True;129305;1.53
21510;1593;13;13119;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;10765;14.8
20740;9069;13;13119;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;10765;84.25
22207;103;13;13119;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;10765;0.96
21510;381144;13;13121;384;384;16.0;gop;dem;2.0;Joe Biden;False;False;524659;72.65
20740;137240;13;13121;384;384;16.0;gop;gop;1.0;Donald Trump;True;False;524659;26.16
22207;6275;13;13121;384;384;16.0;gop;lib;3.0;Jo Jorgensen;False;True;524659;1.2
21510;2932;13;13123;13;13;16.0;gop;dem;2.0;Joe Biden;False;False;16525;17.74
20740;13429;13;13123;13;13;16.0;gop;gop;1.0;Donald Trump;True;False;16525;81.26
22207;164;13;13123;13;13;16.0;gop;lib;3.0;Jo Jorgensen;False;True;16525;0.99
21510;155;13;13125;4;4;16.0;gop;dem;2.0;Joe Biden;False;False;1566;9.9
20740;1403;13;13125;4;4;16.0;gop;gop;1.0;Donald Trump;True;False;1566;89.59
22207;8;13;13125;4;4;16.0;gop;lib;3.0;Jo Jorgensen;False;True;1566;0.51
21510;15879;13;13127;20;20;16.0;gop;dem;2.0;Joe Biden;False;False;41984;37.82
20740;25616;13;13127;20;20;16.0;gop;gop;1.0;Donald Trump;True;False;41984;61.01
22207;489;13;13127;20;20;16.0;gop;lib;3.0;Jo Jorgensen;False;True;41984;1.16
21510;4384;13;13129;12;12;16.0;gop;dem;2.0;Joe Biden;False;False;24033;18.24
20740;19405;13;13129;12;12;16.0;gop;gop;1.0;Donald Trump;True;False;24033;80.74
22207;244;13;13129;12;12;16.0;gop;lib;3.0;Jo Jorgensen;False;True;24033;1.02
21510;3619;13;13131;13;13;16.0;gop;dem;2.0;Joe Biden;False;False;10707;33.8
20740;7034;13;13131;13;13;16.0;gop;gop;1.0;Donald Trump;True;False;10707;65.7
22207;54;13;13131;13;13;16.0;gop;lib;3.0;Jo Jorgensen;False;True;10707;0.5
21510;4088;13;13133;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;11247;36.35
20740;7068;13;13133;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;11247;62.84
22207;91;13;13133;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;11247;0.81
21510;241827;13;13135;156;156;16.0;gop;dem;2.0;Joe Biden;False;False;413865;58.43
20740;166413;13;13135;156;156;16.0;gop;gop;1.0;Donald Trump;True;False;413865;40.21
22207;5625;13;13135;156;156;16.0;gop;lib;3.0;Jo Jorgensen;False;True;413865;1.36
21510;3563;13;13137;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;20432;17.44
20740;16637;13;13137;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;20432;81.43
22207;232;13;13137;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;20432;1.14
21510;25031;13;13139;31;31;16.0;gop;dem;2.0;Joe Biden;False;False;90523;27.65
20740;64170;13;13139;31;31;16.0;gop;gop;1.0;Donald Trump;True;False;90523;70.89
22207;1322;13;13139;31;31;16.0;gop;lib;3.0;Jo Jorgensen;False;True;90523;1.46
21510;2985;13;13141;10;10;16.0;gop;dem;2.0;Joe Biden;False;False;4165;71.67
20740;1159;13;13141;10;10;16.0;gop;gop;1.0;Donald Trump;True;False;4165;27.83
22207;21;13;13141;10;10;16.0;gop;lib;3.0;Jo Jorgensen;False;True;4165;0.5
21510;1792;13;13143;12;12;16.0;gop;dem;2.0;Joe Biden;False;False;14248;12.58
20740;12331;13;13143;12;12;16.0;gop;gop;1.0;Donald Trump;True;False;14248;86.55
22207;125;13;13143;12;12;16.0;gop;lib;3.0;Jo Jorgensen;False;True;14248;0.88
21510;5457;13;13145;12;12;16.0;gop;dem;2.0;Joe Biden;False;False;19991;27.3
20740;14319;13;13145;12;12;16.0;gop;gop;1.0;Donald Trump;True;False;19991;71.63
22207;215;13;13145;12;12;16.0;gop;lib;3.0;Jo Jorgensen;False;True;19991;1.08
21510;3157;13;13147;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;12727;24.81
20740;9464;13;13147;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;12727;74.36
22207;106;13;13147;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;12727;0.83
21510;824;13;13149;6;6;16.0;gop;dem;2.0;Joe Biden;False;False;5391;15.28
20740;4516;13;13149;6;6;16.0;gop;gop;1.0;Donald Trump;True;False;5391;83.77
22207;51;13;13149;6;6;16.0;gop;lib;3.0;Jo Jorgensen;False;True;5391;0.95
21510;73276;13;13151;37;37;16.0;gop;dem;2.0;Joe Biden;False;False;122742;59.7
20740;48187;13;13151;37;37;16.0;gop;gop;1.0;Donald Trump;True;False;122742;39.26
22207;1279;13;13151;37;37;16.0;gop;lib;3.0;Jo Jorgensen;False;True;122742;1.04
21510;32232;13;13153;16;16;16.0;gop;dem;2.0;Joe Biden;False;False;74823;43.08
20740;41534;13;13153;16;16;16.0;gop;gop;1.0;Donald Trump;True;False;74823;55.51
22207;1057;13;13153;16;16;16.0;gop;lib;3.0;Jo Jorgensen;False;True;74823;1.41
21510;1008;13;13155;3;3;16.0;gop;dem;2.0;Joe Biden;False;False;4168;24.18
20740;3134;13;13155;3;3;16.0;gop;gop;1.0;Donald Trump;True;False;4168;75.19
22207;26;13;13155;3;3;16.0;gop;lib;3.0;Jo Jorgensen;False;True;4168;0.62
21510;7642;13;13157;4;4;16.0;gop;dem;2.0;Joe Biden;False;False;37670;20.29
20740;29497;13;13157;4;4;16.0;gop;gop;1.0;Donald Trump;True;False;37670;78.3
22207;531;13;13157;4;4;16.0;gop;lib;3.0;Jo Jorgensen;False;True;37670;1.41
21510;1761;13;13159;3;3;16.0;gop;dem;2.0;Joe Biden;False;False;7644;23.04
20740;5822;13;13159;3;3;16.0;gop;gop;1.0;Donald Trump;True;False;7644;76.16
22207;61;13;13159;3;3;16.0;gop;lib;3.0;Jo Jorgensen;False;True;7644;0.8
21510;1028;13;13161;9;9;16.0;gop;dem;2.0;Joe Biden;False;False;5771;17.81
20740;4695;13;13161;9;9;16.0;gop;gop;1.0;Donald Trump;True;False;5771;81.36
22207;48;13;13161;9;9;16.0;gop;lib;3.0;Jo Jorgensen;False;True;5771;0.83
21510;4061;13;13163;8;8;16.0;gop;dem;2.0;Joe Biden;False;False;7642;53.14
20740;3537;13;13163;8;8;16.0;gop;gop;1.0;Donald Trump;True;False;7642;46.28
22207;44;13;13163;8;8;16.0;gop;lib;3.0;Jo Jorgensen;False;True;7642;0.58
21510;1266;13;13165;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;3455;36.64
20740;2161;13;13165;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;3455;62.55
22207;28;13;13165;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;3455;0.81
21510;1222;13;13167;4;4;16.0;gop;dem;2.0;Joe Biden;False;False;4100;29.8
20740;2850;13;13167;4;4;16.0;gop;gop;1.0;Donald Trump;True;False;4100;69.51
22207;28;13;13167;4;4;16.0;gop;lib;3.0;Jo Jorgensen;False;True;4100;0.68
21510;4888;13;13169;10;10;16.0;gop;dem;2.0;Joe Biden;False;False;14966;32.66
20740;9965;13;13169;10;10;16.0;gop;gop;1.0;Donald Trump;True;False;14966;66.58
22207;113;13;13169;10;10;16.0;gop;lib;3.0;Jo Jorgensen;False;True;14966;0.76
21510;2615;13;13171;6;6;16.0;gop;dem;2.0;Joe Biden;False;False;9039;28.93
20740;6330;13;13171;6;6;16.0;gop;gop;1.0;Donald Trump;True;False;9039;70.03
22207;94;13;13171;6;6;16.0;gop;lib;3.0;Jo Jorgensen;False;True;9039;1.04
21510;1019;13;13173;1;1;16.0;gop;dem;2.0;Joe Biden;False;False;3576;28.5
20740;2509;13;13173;1;1;16.0;gop;gop;1.0;Donald Trump;True;False;3576;70.16
22207;48;13;13173;1;1;16.0;gop;lib;3.0;Jo Jorgensen;False;True;3576;1.34
21510;8073;13;13175;16;16;16.0;gop;dem;2.0;Joe Biden;False;False;22729;35.52
20740;14493;13;13175;16;16;16.0;gop;gop;1.0;Donald Trump;True;False;22729;63.76
22207;163;13;13175;16;16;16.0;gop;lib;3.0;Jo Jorgensen;False;True;22729;0.72
21510;4558;13;13177;10;10;16.0;gop;dem;2.0;Joe Biden;False;False;16714;27.27
20740;12007;13;13177;10;10;16.0;gop;gop;1.0;Donald Trump;True;False;16714;71.84
22207;149;13;13177;10;10;16.0;gop;lib;3.0;Jo Jorgensen;False;True;16714;0.89
21510;13099;13;13179;13;13;16.0;gop;dem;2.0;Joe Biden;False;False;21389;61.24
20740;7959;13;13179;13;13;16.0;gop;gop;1.0;Donald Trump;True;False;21389;37.21
22207;331;13;13179;13;13;16.0;gop;lib;3.0;Jo Jorgensen;False;True;21389;1.55
21510;1435;13;13181;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;4650;30.86
20740;3179;13;13181;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;4650;68.37
22207;36;13;13181;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;4650;0.77
21510;2033;13;13183;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;5656;35.94
20740;3528;13;13183;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;5656;62.38
22207;95;13;13183;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;5656;1.68
21510;20117;13;13185;13;13;16.0;gop;dem;2.0;Joe Biden;False;False;46355;43.4
20740;25691;13;13185;13;13;16.0;gop;gop;1.0;Donald Trump;True;False;46355;55.42
22207;547;13;13185;13;13;16.0;gop;lib;3.0;Jo Jorgensen;False;True;46355;1.18
21510;3126;13;13187;1;1;16.0;gop;dem;2.0;Joe Biden;False;False;15531;20.13
20740;12163;13;13187;1;1;16.0;gop;gop;1.0;Donald Trump;True;False;15531;78.31
22207;242;13;13187;1;1;16.0;gop;lib;3.0;Jo Jorgensen;False;True;15531;1.56
21510;2857;13;13193;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;4662;61.28
20740;1783;13;13193;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;4662;38.25
22207;22;13;13193;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;4662;0.47
21510;3411;13;13195;12;12;16.0;gop;dem;2.0;Joe Biden;False;False;14937;22.84
20740;11326;13;13195;12;12;16.0;gop;gop;1.0;Donald Trump;True;False;14937;75.83
22207;200;13;13195;12;12;16.0;gop;lib;3.0;Jo Jorgensen;False;True;14937;1.34
21510;1311;13;13197;5;5;16.0;gop;dem;2.0;Joe Biden;False;False;3624;36.18
20740;2275;13;13197;5;5;16.0;gop;gop;1.0;Donald Trump;True;False;3624;62.78
22207;38;13;13197;5;5;16.0;gop;lib;3.0;Jo Jorgensen;False;True;3624;1.05
21510;4168;13;13189;9;9;16.0;gop;dem;2.0;Joe Biden;False;False;10455;39.87
20740;6169;13;13189;9;9;16.0;gop;gop;1.0;Donald Trump;True;False;10455;59.01
22207;118;13;13189;9;9;16.0;gop;lib;3.0;Jo Jorgensen;False;True;10455;1.13
21510;2612;13;13191;6;6;16.0;gop;dem;2.0;Joe Biden;False;False;6696;39.01
20740;4016;13;13191;6;6;16.0;gop;gop;1.0;Donald Trump;True;False;6696;59.98
22207;68;13;13191;6;6;16.0;gop;lib;3.0;Jo Jorgensen;False;True;6696;1.02
21510;4287;13;13199;14;14;16.0;gop;dem;2.0;Joe Biden;False;False;10877;39.41
20740;6524;13;13199;14;14;16.0;gop;gop;1.0;Donald Trump;True;False;10877;59.98
22207;66;13;13199;14;14;16.0;gop;lib;3.0;Jo Jorgensen;False;True;10877;0.61
21510;749;13;13201;1;1;16.0;gop;dem;2.0;Joe Biden;False;False;2835;26.42
20740;2066;13;13201;1;1;16.0;gop;gop;1.0;Donald Trump;True;False;2835;72.87
22207;20;13;13201;1;1;16.0;gop;lib;3.0;Jo Jorgensen;False;True;2835;0.71
21510;3995;13;13205;11;11;16.0;gop;dem;2.0;Joe Biden;False;False;8963;44.57
20740;4935;13;13205;11;11;16.0;gop;gop;1.0;Donald Trump;True;False;8963;55.06
22207;33;13;13205;11;11;16.0;gop;lib;3.0;Jo Jorgensen;False;True;8963;0.37
21510;4384;13;13207;14;14;16.0;gop;dem;2.0;Joe Biden;False;False;15592;28.12
20740;11060;13;13207;14;14;16.0;gop;gop;1.0;Donald Trump;True;False;15592;70.93
22207;148;13;13207;14;14;16.0;gop;lib;3.0;Jo Jorgensen;False;True;15592;0.95
21510;979;13;13209;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;3966;24.68
20740;2960;13;13209;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;3966;74.63
22207;27;13;13209;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;3966;0.68
21510;3355;13;13211;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;11707;28.66
20740;8230;13;13211;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;11707;70.3
22207;122;13;13211;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;11707;1.04
21510;2302;13;13213;7;7;16.0;gop;dem;2.0;Joe Biden;False;False;15389;14.96
20740;12943;13;13213;7;7;16.0;gop;gop;1.0;Donald Trump;True;False;15389;84.11
22207;144;13;13213;7;7;16.0;gop;lib;3.0;Jo Jorgensen;False;True;15389;0.94
21510;49529;13;13215;25;25;16.0;gop;dem;2.0;Joe Biden;False;False;80543;61.49
20740;30049;13;13215;25;25;16.0;gop;gop;1.0;Donald Trump;True;False;80543;37.31
22207;965;13;13215;25;25;16.0;gop;lib;3.0;Jo Jorgensen;False;True;80543;1.2
21510;29794;13;13217;22;22;16.0;gop;dem;2.0;Joe Biden;False;False;54239;54.93
20740;23869;13;13217;22;22;16.0;gop;gop;1.0;Donald Trump;True;False;54239;44.01
22207;576;13;13217;22;22;16.0;gop;lib;3.0;Jo Jorgensen;False;True;54239;1.06
21510;8162;13;13219;12;12;16.0;gop;dem;2.0;Joe Biden;False;False;25168;32.43
20740;16595;13;13219;12;12;16.0;gop;gop;1.0;Donald Trump;True;False;25168;65.94
22207;411;13;13219;12;12;16.0;gop;lib;3.0;Jo Jorgensen;False;True;25168;1.63
21510;2436;13;13221;3;3;16.0;gop;dem;2.0;Joe Biden;False;False;8131;29.96
20740;5593;13;13221;3;3;16.0;gop;gop;1.0;Donald Trump;True;False;8131;68.79
22207;102;13;13221;3;3;16.0;gop;lib;3.0;Jo Jorgensen;False;True;8131;1.25
21510;29704;13;13223;19;19;16.0;gop;dem;2.0;Joe Biden;False;False;85385;34.79
20740;54525;13;13223;19;19;16.0;gop;gop;1.0;Donald Trump;True;False;85385;63.86
22207;1156;13;13223;19;19;16.0;gop;lib;3.0;Jo Jorgensen;False;True;85385;1.35
